society;municipality;square_name;ykj_n;ykj_e;level1;level2;level3;level4;level5
Lapin lintutieteellinen yhdistys ry;Ylitornio;Majamalompolo;737;337;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Ylitornio;Lohijärvi;737;338;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Ylitornio;Mellajärvi;737;339;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Ylitornio;Kaitajärvi;737;340;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Ylitornio;Mustiaapa;737;341;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Ternuvuoma;737;342;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Niskanperä;737;343;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Pöykkölä;737;344;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Oikarainen;737;345;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Jyrhämävaara;737;346;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Kulusselkä;737;347;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Vanttausjärvi;737;348;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Pikku-Kaarni;737;349;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Iso Severivaara;737;350;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Luusua;737;351;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Ailanganjärvi;737;352;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Peniöntunturi;737;353;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Jumiskonjoki;737;354;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Paloperä;737;355;1;58.4;94.8;148.8;184.8
Lapin lintutieteellinen yhdistys ry;Posio;Maaninkavaara;737;356;1;58.4;94.8;148.8;184.8
Kuusamon Lintukerho ry;Posio;Pää-Äljy;737;357;1;58.4;94.8;148.8;184.8
Kuusamon Lintukerho ry;Kuusamo;Sarvivaara;737;358;1;58.4;94.8;148.8;184.8
Kuusamon Lintukerho ry;Salla;Urriaapa;737;359;1;58.4;94.8;148.8;184.8
Kuusamon Lintukerho ry;Salla;Kerojärvi;737;360;1;58.4;94.8;148.8;184.8
Kuusamon Lintukerho ry;Salla;Kokonpesänjärvi;737;361;1;46.72;75.84;119.04;147.84
Lapin lintutieteellinen yhdistys ry;Ylitornio;Kauvosaarenpää;738;335;1;46.08;74.56;117.76;146.56
Lapin lintutieteellinen yhdistys ry;Pello;Ratasjärvi;738;336;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Ylitornio;Torasjärvi;738;337;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Ylitornio;Pessalompolo;738;338;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Ylitornio;Meltosjärvi;738;339;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Ylitornio;Pikku-Airi;738;340;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Ylitornio;Airiselkä;738;341;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Raa'anselkä;738;342;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Mellalampi;738;343;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Saarenkylä;738;344;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Olkkajärvi;738;345;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Vianaapa;738;346;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Vika;738;347;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Junkua;738;348;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Raajärvi;738;349;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Reinikanperä;738;350;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Oilunganniemi;738;351;1;46.08;74.56;117.76;146.56
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Ailangantunturi;738;352;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Jumiskonselkä;738;353;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Suomutunturi;738;354;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Suomujärvi;738;355;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Taivalvaara;738;356;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Hirvasvaara;738;357;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Leusjärvi;738;358;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Jyrhämäjärvi;738;359;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Saarijärvi;738;360;1;57.6;93.2;147.2;183.2
Lapin lintutieteellinen yhdistys ry;Salla;Alinen Hangasjärvi;738;361;1;45.44;73.28;116.48;145.28
Lapin lintutieteellinen yhdistys ry;Pello;Turtola;739;336;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Pello;Ajankijärvi;739;337;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Pello;Vaarasaari;739;338;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Ylitornio;Iso-Vietonen;739;339;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Ylitornio;Palolompolo;739;340;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Palojärvi;739;341;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Sonka;739;342;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Nuuksvaara;739;343;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Norvajärvi;739;344;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Olkka-Toramoselkä;739;345;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Vikajärvi;739;346;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Hautainmaa;739;347;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Misi;739;348;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Kärväsjärvi;739;349;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Lautajärvi;739;350;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Ruopsa;739;351;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Soppela;739;352;1;45.44;73.28;116.48;145.28
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Untamovaara;739;353;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Vilmajärvi;739;354;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Portin Paloselkä;739;355;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Vilmanpalot;739;356;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Suksenpaistama-aapa;739;357;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Kallunki;739;358;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Kallunkivaara;739;359;1;56.8;91.6;145.6;181.6
Lapin lintutieteellinen yhdistys ry;Salla;Kortakkojärvi;739;360;1;45.44;73.28;116.48;145.28
Lapin lintutieteellinen yhdistys ry;Pello;Mämmilä;740;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Iso-Apina;740;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Lankojärvi;740;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Rommakkajärvi;740;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Ylitornio;Kaupinvaara;740;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Typpyrä;740;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Tuhnaja;740;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Tapionkylä;740;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Toramokivalo;740;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Perunkajärvi;740;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Ala-Nampa;740;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Iso Hirvasjärvi;740;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Keskijärvi;740;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Rovajärvi;740;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Sarriojärvi;740;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Särkikangas;740;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Kallaanvaara;740;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Pietariselkä;740;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Hämeenjänkä;740;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Lapajärvi;740;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Vilmatunturi;740;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Pieni Pyhätunturi;740;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Haltiajärvi;740;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Hossoaapa;740;359;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Possoliselkä;740;360;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Pello;Pellon kk;741;336;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Pello;Ritavalkea;741;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Konttajärvi;741;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Kalavaara;741;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Rattosjärvi;741;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Kaittiainen;741;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Kontojärvi;741;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Koukkulanaapa;741;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Niinijärvi;741;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Saari-Joutsiselkä;741;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Yli-Nampa;741;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Tulkaselkä;741;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Ristilampi;741;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Enijärvi;741;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Tarsavaara;741;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Leväranta;741;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Kostamo;741;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Junnikka;741;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Isohalme;741;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Talvinkovaara;741;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Salmivaara;741;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Sallan kk;741;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Koutoiva;741;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Kirilahti;741;359;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Pello;Teikosuvanto;742;336;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Pello;Orankirova;742;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Mustitunturi;742;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Ruuhijärvi;742;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Rattostunturi;742;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Marrasjärvi;742;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Meltaus;742;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Vaittausjärvi;742;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Suopajärvi;742;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Kutuselkä;742;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Tiainen;742;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Poojärvi;742;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Suontaanselkä;742;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Javarus;742;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Jäkälätunturi;742;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Tapionniemi;742;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Oinas;742;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Hirvas-Nuoli;742;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Pahkakumpu;742;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Jalkavaara;742;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Mattilanmäki;742;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Termusaapa;742;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Kelloselkä;742;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Aatsingin itäpuoli;742;359;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Kallioniemi;743;335;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Pello;Tervaoja;743;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pello;Vittikkovuoma;743;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Aalistunturi;743;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Aalisjärvi;743;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Otuslamminmaa;743;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Äijävaara;743;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Tolonen;743;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Perttaus;743;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Saittanulkki;743;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Niesijärvi;743;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Käyrämöjärvi;743;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Raudanjoki;743;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Loviaapa;743;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Haikara-aapa;743;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Pyhätunturi;743;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Vuostimojärvi;743;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kemijärvi;Vuostimo;743;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Säynäjäjärvi;743;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Ahvenselkä;743;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Varvikko;743;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Tiukurova;743;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Varpuselkä;743;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Kotala;743;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Matsokkaharju;743;359;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Väylänpää;744;335;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Koivumaa;744;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Sammalvaara;744;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Pasmajärvi;744;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Hirvasjärvi;744;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Pyytöselkä;744;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Molkoköngäs;744;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Perttausjärvi;744;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Osma;744;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Unarinköngäs;744;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Joukhaisvaara;744;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Auvojärvi;744;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Suikeloaapa;744;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Vuojärvi;744;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Vuovaara;744;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Rykimäselkä;744;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Korvakumpu;744;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Pelkosenniemen kk;744;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Parnavaara;744;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Kummitsoiva;744;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Vuotostunturi;744;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Kuppiaapa;744;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Saija;744;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Mukkala;744;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Ylimmäinen Rovanuppa;744;359;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Korkealehto;745;335;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Sieppuvaara;745;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Poikkijärvi;745;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Ruokojärvi;745;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Juustovaara;745;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Porkkavaara;745;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Rovaniemi;Lohiniva;745;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Kinisjärvi;745;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Kukasjärvi;745;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Unari;745;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Morottaja;745;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Seipäjärvi;745;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Ruikanaapa;745;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Torvinen;745;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Luosto;745;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Keinoselkä;745;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Suvanto;745;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Sudenvaara;745;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Matalaisenvaara;745;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Viitaranta;745;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Akanvaara;745;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Kuoskuvaara;745;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Nousu;745;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Aukianseljänvaara;745;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Naruska;745;359;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Nilitunturi;745;360;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Kelloniemi;746;335;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Pohjasenvaara;746;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Vaattojärvi;746;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Iso-Kelhu;746;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Hirvasselkä;746;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Tuuliharju;746;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Taka-Vaimasjärvi;746;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Molkojärvi;746;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Kierinki;746;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Tuulusvaara;746;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Sassalinjärvi;746;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Kulvakkojärvi;746;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Juppurat;746;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Aska;746;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Leviäaapa;746;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Tongosoiva;746;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Tuormusjärvi;746;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Sakkala-aapa;746;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Lunkkaus;746;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Mukkavaara;746;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Kuoskunjärvi;746;355;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Kuosku;746;356;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Lavaselkä;746;357;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Tarpomoiva;746;358;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Jauratustunturi;746;359;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Salla;Sätsivaara;746;360;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Lompolonniva;747;335;1;44.8;72;115.2;144
Lapin lintutieteellinen yhdistys ry;Kolari;Kolarin kk;747;336;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Teurajärvi;747;337;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kolari;Ylijärvi;747;338;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Haisuvuoma;747;339;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Alakylä;747;340;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Luuvaara;747;341;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Maunujärvi;747;342;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Kittilä;Raasuvuoma;747;343;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Löysäkinaapa;747;344;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Riipijärvi;747;345;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Joukhaisselkä;747;346;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Akkalanselkä;747;347;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Jänkävuopajanaapa;747;348;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Orajärvi;747;349;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Sodankylä;Oratunturi;747;350;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Pelkosenniemi;Härkävaara;747;351;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Keikkuma-Aapa;747;352;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Vasatunturinniekka;747;353;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Aravaara;747;354;1;56;90;144;180
Lapin lintutieteellinen yhdistys ry;Savukoski;Vuospajanselkä;747;355;1;56;90;144;180
